case_id,scenario,n_affected,lag,channel,true_role,sub_role,break_type,homogeneous,pred_role,correct,parse_status
NORMAL_025,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_025,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_025,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_025,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_025,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_025,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_026,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_026,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_026,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_026,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_026,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_026,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_027,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_027,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_027,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_027,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_027,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_027,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_028,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_028,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_028,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_028,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_028,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_028,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_029,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_029,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_029,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_029,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_029,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_029,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
